,file,filesize,SIMPLE,BITPIX,NAXIS,NAXIS1,NAXIS2,FITS-TLM,IMAGETYP,EXPOSURE,EXPTIME,DATE-LOC,DATE-OBS,XBINNING,YBINNING,EGAIN,XPIXSZ,YPIXSZ,INSTRUME,SET-TEMP,CCD-TEMP,TELESCOP,FOCALLEN,FOCRATIO,RA,DEC,CENTALT,CENTAZ,AIRMASS,PIERSIDE,SITEELEV,SITELAT,SITELONG,FWHEEL,FILTER,OBJECT,OBJCTRA,OBJCTDEC,OBJCTROT,FOCNAME,FOCPOS,FOCUSPOS,FOCTEMP,FOCUSTEM,ROWORDER,SWCREATE,CCDNAME,OPTIC,APATURE,PIXSCALE,FLIPSTAT,HFD,STARS,PLTSOLVD,DATE,_ROTA1,_ROTA2,FLATFRM,PROCESS,BUNIT,_RPIX1,_RPIX2,PC1_1,PC1_2,PC2_1,PC2_2,_DELT1,_DELT2,_UNIT1,_TYPE1,_TYPE2,_RVAL1,_RVAL2,MJDREF,MJD-OBS,RADESYS,_QUINOX,WCSAXES,CTYPE1,CTYPE2,EQUINOX,LONPOLE,LATPOLE,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CUNIT1,CUNIT2,CD1_1,CD1_2,CD2_1,CD2_2,IMAGEW,IMAGEH,A_ORDER,A_0_0,A_0_1,A_0_2,A_1_0,A_1_1,A_2_0,B_ORDER,B_0_0,B_0_1,B_0_2,B_1_0,B_1_1,B_2_0,AP_ORDER,AP_0_0,AP_0_1,AP_0_2,AP_1_0,AP_1_1,AP_2_0,BP_ORDER,BP_0_0,BP_0_1,BP_0_2,BP_1_0,BP_1_1,BP_2_0,_ATE,offset_RA(arcmin),offset_DEC(arcmin),offset_AZ(arcmin),offset_ALT(arcmin)
9,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-39-33_90sec_RiLA600_STX-16803_-20c_1bin.fits,67406400,True,-32,2,4096,4096,2023-11-08T13:21:32,LIGHT,90.0,90.0,2023-10-11T02:39:33.676,2023-10-10T17:39:33.676,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000,5.0,29.3810963895874,15.024882428247,60.8758884823539,227.322635728899,1.14431147958262,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.29,21.29,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.432511364098,189.0,True,2023-10-13T23:01:21,-86.51522333092,-86.50896202234,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,2048.5,2048.5,1.047655577051e-05,0.0001720322394039,-0.0001720403186889,1.049493337656e-05,1.0,1.0,deg,RA---TAN-SIP,DEC--TAN-SIP,29.48050155461,15.11643667722,0.0,60227.735806435,FK5,2000.0,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127426698,15.1153858561,1998.29792786,1111.7058773,deg,deg,1.06374258708e-05,0.000171858785143,-0.000172015756663,1.06801412672e-05,4096,4096,2,0,0,2.38718363736e-07,0,-6.85287824978e-08,-9.78698357005e-08,2,0,0,5.28065760195e-07,0,-1.94148689066e-07,-3.21907020355e-07,2,-0.000231324358365,-1.51008990647e-07,-2.38065378427e-07,1.5946034806e-08,6.81974704611e-08,9.77634395937e-08,2,-0.000534382238718,-2.88055255415e-07,-5.26653247976e-07,8.15518574535e-08,1.9328764393e-07,3.21701858111e-07,2023-11-09T07:06:32,5.952530143963273,5.496352061955037,-61.843664368426516,3.4169570368753455
10,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-41-15_120sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:33,LIGHT,120.0,120.0,2023-10-11T02:41:15.379,2023-10-10T17:41:15.379,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000,5.0,29.3804968104325,15.0247517207407,60.5530433830401,228.173009527099,1.14792484849826,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,20.9,20.9,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.513991968252,203.0,True,2023-10-13T23:01:36,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.046608421354e-05,0.0001720451304719,-0.0001720475059569,1.049305214844e-05,,,,,,,,0.0,60227.736983553,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127515586,15.1153897983,1999.32170105,1113.9224987,deg,deg,1.06324658717e-05,0.000171863781055,-0.000172014187442,1.06705673378e-05,4096,4096,2,0,0,2.36163839233e-07,0,-7.8841724448e-08,-7.32537194763e-08,2,0,0,5.17323234914e-07,0,-1.93692045753e-07,-3.30672533122e-07,2,-0.000209810073806,-1.54985050669e-07,-2.35539795304e-07,9.85116389509e-09,7.85302182858e-08,7.31437339e-08,2,-0.000497743075326,-2.83340818191e-07,-5.15974455548e-07,4.82695804526e-08,1.92845529079e-07,3.30466465478e-07,2023-11-09T07:06:42,5.965272757188558,5.513523208096167,-66.52907059626159,5.852851009502302
11,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-43-27_180sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:34,LIGHT,180.0,180.0,2023-10-11T02:43:27.056,2023-10-10T17:43:27.056,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000,5.0,29.3797173018345,15.0246207961229,60.0696192033341,229.398364727529,1.15344690793154,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.23,21.23,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.847056291289,207.0,True,2023-10-13T23:01:50,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.044805677149e-05,0.0001720544151363,-0.0001720507144941,1.049578139513e-05,,,,,,,,0.0,60227.738507593,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127553035,15.1153902223,2001.33784485,1116.53889275,deg,deg,1.0620551492e-05,0.000171868407857,-0.000172014182557,1.06665383271e-05,4096,4096,2,0,0,2.37859638742e-07,0,-8.0572199955e-08,-7.97610819245e-08,2,0,0,5.14275476683e-07,0,-1.84084764031e-07,-3.23654944721e-07,2,-0.00021521391158,-1.46803257663e-07,-2.37237711606e-07,1.37435755151e-08,8.02627222026e-08,7.96549460345e-08,2,-0.000499911833954,-2.70767590179e-07,-5.12940904776e-07,5.27721315435e-08,1.83276237288e-07,3.23454334946e-07,2023-11-09T07:06:53,5.983435043085876,5.540727041414115,-77.06196904376554,11.055246720843996
12,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-46-38_60sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:34,LIGHT,60.0,60.0,2023-10-11T02:46:38.723,2023-10-10T17:46:38.723,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000,5.0,29.3793875193891,15.0245604072096,59.8860660590253,229.849475259998,1.15557908888904,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.38,21.38,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.38295611323,175.0,True,2023-10-13T23:02:04,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.045335921369e-05,0.0001720608043627,-0.0001720489859548,1.047922781663e-05,,,,,,,,0.0,60227.740725961,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127415238,15.1153868576,2003.62335205,1118.8609848,deg,deg,1.06173717396e-05,0.000171859948043,-0.000172014172376,1.06608077744e-05,4096,4096,2,0,0,2.44899389885e-07,0,-8.47875085639e-08,-9.88970242353e-08,2,0,0,5.32776418644e-07,0,-2.06988875619e-07,-3.35574288396e-07,2,-0.000238204783681,-1.43760665518e-07,-2.44238939014e-07,2.011062406e-08,8.44284470189e-08,9.87904361266e-08,2,-0.000548445433238,-2.6686303453e-07,-5.31358024194e-07,8.19892711605e-08,2.06081842116e-07,3.35371880589e-07,2023-11-09T07:07:03,5.976626234682385,5.565335568358414,-53.83583810415587,2.396504709255538
13,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-47-50_90sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:35,LIGHT,90.0,90.0,2023-10-11T02:47:50.454,2023-10-10T17:47:50.454,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000,5.0,29.3789227723207,15.0245198601594,59.6234233575994,230.482164563228,1.15866440331491,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.59,21.59,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.386341412436,184.0,True,2023-10-13T23:02:17,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.045612778286e-05,0.0001720580447003,-0.0001720468447386,1.046209706286e-05,,,,,,,,0.0,60227.741556181,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127432652,15.1153915644,2005.01312256,1120.21453857,deg,deg,1.06098925523e-05,0.000171861474618,-0.000172020648795,1.06587149475e-05,4096,4096,2,0,0,2.48532317116e-07,0,-8.90126429244e-08,-9.02271912455e-08,2,0,0,5.28733537354e-07,0,-1.99498655515e-07,-3.24868712294e-07,2,-0.000241829993183,-1.39741605398e-07,-2.4787098693e-07,1.45820548182e-08,8.86632146205e-08,9.01220877982e-08,2,-0.0005481675638,-2.52270514011e-07,-5.27336620587e-07,5.73106427111e-08,1.98626754059e-07,3.24673227397e-07,2023-11-09T07:07:13,5.989053394827906,5.580580295224351,-59.161271115052614,5.0600464205425055
14,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-49-32_120sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:36,LIGHT,120.0,120.0,2023-10-11T02:49:32.170,2023-10-10T17:49:32.170,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000,5.0,29.3783532614341,15.024319184601,59.2859214595785,231.273754815106,1.16268925399409,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.69,21.69,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.678988116634,202.0,True,2023-10-13T23:02:31,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.044283683245e-05,0.0001720592554787,-0.0001720513850313,1.046947482381e-05,,,,,,,,0.0,60227.742733449,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127537925,15.1153905284,2006.30386353,1122.2582016,deg,deg,1.0602838299e-05,0.000171872281491,-0.000172018619146,1.06461710008e-05,4096,4096,2,0,0,2.36234444239e-07,0,-8.84455593954e-08,-1.04749256927e-07,2,0,0,5.06604154559e-07,0,-1.89424214878e-07,-3.2191130094e-07,2,-0.000221961968078,-1.22474948412e-07,-2.3563569489e-07,3.12120988222e-08,8.81114051949e-08,1.04656048231e-07,2,-0.000500759522727,-2.3355333562e-07,-5.05321880102e-07,9.07905810286e-08,1.88624182943e-07,3.21729768447e-07,2023-11-09T07:07:23,6.000983058537912,5.605119807534216,-63.342711979829005,7.51624261967379
15,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-51-43_180sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:37,LIGHT,180.0,180.0,2023-10-11T02:51:43.896,2023-10-10T17:51:43.896,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000,5.0,29.377558724978,15.0242182441284,58.780673724959,232.417989774843,1.16884300918818,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.66,21.66,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.87308628942,218.0,True,2023-10-13T23:02:46,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.042688721394e-05,0.0001720584928222,-0.0001720598302023,1.047121352491e-05,,,,,,,,0.0,60227.744258056,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127470144,15.1153921391,2008.85792542,1124.52508736,deg,deg,1.05995264337e-05,0.000171867119341,-0.00017202126594,1.06416367612e-05,4096,4096,2,0,0,2.37649314058e-07,0,-8.32532637061e-08,-8.30677756337e-08,2,0,0,5.25613522646e-07,0,-2.05595503806e-07,-3.28601305922e-07,2,-0.000225982248898,-1.35427694689e-07,-2.37019497295e-07,7.20292478143e-09,8.29232535757e-08,8.29634090148e-08,2,-0.000534167035435,-2.49300682799e-07,-5.24237704693e-07,4.68937194903e-08,2.04723326197e-07,3.28402041072e-07,2023-11-09T07:07:34,6.022436596124763,5.636311395574438,-73.09386665092404,12.877222850787717
16,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-54-55_60sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:37,LIGHT,60.0,60.0,2023-10-11T02:54:55.557,2023-10-10T17:54:55.557,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000,5.0,29.3772740626738,15.0240379025755,58.5890011532003,232.839377925895,1.17121842814148,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.69,21.69,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.783668230385,170.0,True,2023-10-13T23:03:00,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.042948044588e-05,0.0001720518431039,-0.000172060860683,1.045019443173e-05,,,,,,,,0.0,60227.746476354,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127481333,15.1153629016,2010.44377136,1127.15960693,deg,deg,1.0572003072e-05,0.000171855326889,-0.000171968657685,1.06590099855e-05,4096,4096,2,0,0,3.50930199749e-07,0,-3.93594525673e-08,-5.92635806332e-07,2,0,0,5.75718327236e-07,0,-2.09129492331e-07,-5.17201854174e-07,2,-0.000325307688347,-3.31729319023e-07,-3.49874904814e-07,1.57968336125e-06,3.82644272711e-08,5.92453985982e-07,2,-0.000518283681997,-4.47706563757e-07,-5.74118099739e-07,1.49657673322e-06,2.07784155037e-07,5.16925654406e-07,2023-11-09T07:07:44,6.010506388775809,5.657984759652699,-51.36201611191666,3.796646981628413
17,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-56-07_90sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:38,LIGHT,90.0,90.0,2023-10-11T02:56:07.287,2023-10-10T17:56:07.287,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.0,RiLA600,3000,5.0,29.3767943236934,15.0239973389003,58.3154137563886,233.43049409448,1.17464856377021,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.68,21.68,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.737457577473,190.0,True,2023-10-13T23:03:14,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.043023919008e-05,0.0001720649990263,-0.0001720623937135,1.044791631491e-05,,,,,,,,0.0,60227.747306563,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127456682,15.1153883757,2011.15049744,1128.36439323,deg,deg,1.05852458184e-05,0.000171867693194,-0.000172017130578,1.06300734972e-05,4096,4096,2,0,0,2.35726703811e-07,0,-8.57973884374e-08,-6.68873158747e-08,2,0,0,5.21559319232e-07,0,-1.97445860986e-07,-3.269077618e-07,2,-0.000216723715123,-1.3523554972e-07,-2.35110741714e-07,2.2169997216e-09,8.54912060333e-08,6.6781162509e-08,2,-0.000521793142113,-2.44749190869e-07,-5.20204622177e-07,1.66517250904e-08,1.96609652658e-07,3.26705805688e-07,2023-11-09T07:07:54,6.026003949580385,5.66936203888023,-56.313731889280234,6.539127188516858
18,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/reduced2/120LACHESIS_LIGHT_R_2023-10-10-17-57-49_120sec_RiLA600_STX-16803_-20c_1bin.fits,67305600,True,-32,2,4096,4096,2023-11-08T13:21:39,LIGHT,120.0,120.0,2023-10-11T02:57:49.021,2023-10-10T17:57:49.021,1,1,0.0,9.0,9.0,SBIG STX-16803 3 CCD,-20.0,-20.03125,RiLA600,3000,5.0,29.3762697284574,15.0238467144685,57.958823788773,234.182040688779,1.17919000414343,East,0.0,37.308889,127.002,SBIG STX-16803 3 CCD,R,120LACHESIS,01 57 32,+15 00 35,0.0,NanoFocus,437326,437326,21.39,21.39,TOP-DOWN,N.I.N.A. 2.0.2.2017,STX-16803,RiLA600,600,0.618795,,6.961639267302,194.0,True,2023-10-13T23:03:28,,,/mnt/Rdata/OBS_data/asteroid/RiLA600_STX-16803_-_1bin/120LACHESIS_LIGHT_-_2023-10-10_-_RiLA600_STX-16803_-_1bin/master_files_ys/nightskyflat-R.fits,F,adu,,,1.043380699978e-05,0.000172053923224,-0.0001720371769402,1.043121700975e-05,,,,,,,,0.0,60227.748484039,FK5,,2,RA---TAN-SIP,DEC--TAN-SIP,2000.0,180.0,0.0,29.3127602287,15.1153653174,2013.05784607,1130.50536156,deg,deg,1.05591880005e-05,0.000171855970267,-0.000171972127879,1.06477112364e-05,4096,4096,2,0,0,3.42924543455e-07,0,-4.62312600534e-08,-5.77338324525e-07,2,0,0,5.59323667959e-07,0,-1.95800679062e-07,-5.30004259532e-07,2,-0.000296439973156,-3.17255581129e-07,-3.41932454231e-07,1.50896689205e-06,4.51970017765e-08,5.77158156185e-07,2,-0.000456608817115,-4.55356379855e-07,-5.5781143464e-07,1.49787039181e-06,1.94522106965e-07,5.29718333957e-07,2023-11-09T07:08:04,6.0339879444427424,5.693603566142151,-60.875236086070004,9.384054354943885
